"id";"nom";"categorie";"type";"plugin_origine";"id_local";"plugin_final";"editor_id";"statut_nom";"source_nom";"exclusion";"disponibilite_serveur"
"skyrim.esm|0A7357";"Arc de chasse d'abattement";"Arme";"WEAP";"Skyrim.esm";"0A7357";"Skyrim.esm";"EnchHuntingBowStamina03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0A734C";"Arc de chasse d'amenuisement";"Arme";"WEAP";"Skyrim.esm";"0A734C";"Skyrim.esm";"EnchHuntingBowMagicka02";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0A7352";"Arc de chasse d'anima";"Arme";"WEAP";"Skyrim.esm";"0A7352";"Skyrim.esm";"EnchHuntingBowSoulTrap01";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0A7351";"Arc de chasse d'éclairs";"Arme";"WEAP";"Skyrim.esm";"0A7351";"Skyrim.esm";"EnchHuntingBowShock03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0A734F";"Arc de chasse d'étincelles";"Arme";"WEAP";"Skyrim.esm";"0A734F";"Skyrim.esm";"EnchHuntingBowShock01";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|09CAF3";"Arc de chasse d'incandescence";"Arme";"WEAP";"Skyrim.esm";"09CAF3";"Skyrim.esm";"EnchHuntingBowFire1";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0A7345";"Arc de chasse d'intimidation";"Arme";"WEAP";"Skyrim.esm";"0A7345";"Skyrim.esm";"EnchHuntingBowFear1";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0A7343";"Arc de chasse de brûlure";"Arme";"WEAP";"Skyrim.esm";"0A7343";"Skyrim.esm";"EnchHuntingBowFire2";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0A7344";"Arc de chasse de brûlure";"Arme";"WEAP";"Skyrim.esm";"0A7344";"Skyrim.esm";"EnchHuntingBowFire3";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0A7354";"Arc de chasse de capture";"Arme";"WEAP";"Skyrim.esm";"0A7354";"Skyrim.esm";"EnchHuntingBowSoulTrap03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0A7347";"Arc de chasse de crainte";"Arme";"WEAP";"Skyrim.esm";"0A7347";"Skyrim.esm";"EnchHuntingBowFear3";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0A7350";"Arc de chasse de décharge";"Arme";"WEAP";"Skyrim.esm";"0A7350";"Skyrim.esm";"EnchHuntingBowShock02";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0A7355";"Arc de chasse de fatigue";"Arme";"WEAP";"Skyrim.esm";"0A7355";"Skyrim.esm";"EnchHuntingBowStamina01";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0A7348";"Arc de chasse de frisson";"Arme";"WEAP";"Skyrim.esm";"0A7348";"Skyrim.esm";"EnchHuntingBowFrost01";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0A734A";"Arc de chasse de givre";"Arme";"WEAP";"Skyrim.esm";"0A734A";"Skyrim.esm";"EnchHuntingBowFrost03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0A7349";"Arc de chasse de glace";"Arme";"WEAP";"Skyrim.esm";"0A7349";"Skyrim.esm";"EnchHuntingBowFrost02";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0A7356";"Arc de chasse de lassitude";"Arme";"WEAP";"Skyrim.esm";"0A7356";"Skyrim.esm";"EnchHuntingBowStamina02";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0A7353";"Arc de chasse de piège";"Arme";"WEAP";"Skyrim.esm";"0A7353";"Skyrim.esm";"EnchHuntingBowSoulTrap02";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0A734D";"Arc de chasse de réduction";"Arme";"WEAP";"Skyrim.esm";"0A734D";"Skyrim.esm";"EnchHuntingBowMagicka03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0A734B";"Arc de chasse de sape";"Arme";"WEAP";"Skyrim.esm";"0A734B";"Skyrim.esm";"EnchHuntingBowMagicka01";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0A7346";"Arc de chasse de veulerie";"Arme";"WEAP";"Skyrim.esm";"0A7346";"Skyrim.esm";"EnchHuntingBowFear2";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0A7358";"Arc de chasse pieux";"Arme";"WEAP";"Skyrim.esm";"0A7358";"Skyrim.esm";"EnchHuntingBowTurn01";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0A735A";"Arc de chasse vertueux";"Arme";"WEAP";"Skyrim.esm";"0A735A";"Skyrim.esm";"EnchHuntingBowTurn03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|06B9AD";"Arc de Dravin";"Arme";"WEAP";"Skyrim.esm";"06B9AD";"Skyrim.esm";"MFDDravinsBow";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0C0186";"Arc de Froki";"Arme";"WEAP";"Skyrim.esm";"0C0186";"Skyrim.esm";"dunHuntersBow";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0CEE9B";"Arc de Parjure";"Arme";"WEAP";"Skyrim.esm";"0CEE9B";"Skyrim.esm";"ForswornBow";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|07E5C3";"Arc de Rossignol";"Arme";"WEAP";"Skyrim.esm";"07E5C3";"Skyrim.esm";"NightingaleBow01";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0F6529";"Arc de Rossignol";"Arme";"WEAP";"Skyrim.esm";"0F6529";"Skyrim.esm";"NightingaleBow02";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0F652A";"Arc de Rossignol";"Arme";"WEAP";"Skyrim.esm";"0F652A";"Skyrim.esm";"NightingaleBow03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0F652B";"Arc de Rossignol";"Arme";"WEAP";"Skyrim.esm";"0F652B";"Skyrim.esm";"NightingaleBow04";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0F652C";"Arc de Rossignol";"Arme";"WEAP";"Skyrim.esm";"0F652C";"Skyrim.esm";"NightingaleBow05";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"dragonborn.esm|028489";"Arc de stalhrim d'anathème";"Arme";"WEAP";"Dragonborn.esm";"028489";"Dragonborn.esm";"DLC2EnchStalhrimBowSoulTrap04";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|02849B";"Arc de stalhrim d'angoisse";"Arme";"WEAP";"Dragonborn.esm";"02849B";"Dragonborn.esm";"DLC2EnchStalhrimBowFear04";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|02849C";"Arc de stalhrim d'annihilation";"Arme";"WEAP";"Dragonborn.esm";"02849C";"Dragonborn.esm";"DLC2EnchStalhrimBowBanish06";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|028499";"Arc de stalhrim d'effroi";"Arme";"WEAP";"Dragonborn.esm";"028499";"Dragonborn.esm";"DLC2EnchStalhrimBowFear06";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|028484";"Arc de stalhrim d'épuisement";"Arme";"WEAP";"Dragonborn.esm";"028484";"Dragonborn.esm";"DLC2EnchStalhrimBowStamina06";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|02849D";"Arc de stalhrim d'expulsion";"Arme";"WEAP";"Dragonborn.esm";"02849D";"Dragonborn.esm";"DLC2EnchStalhrimBowBanish05";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|02848E";"Arc de stalhrim d'immobilisation";"Arme";"WEAP";"Dragonborn.esm";"02848E";"Dragonborn.esm";"DLC2EnchStalhrimBowParalyze05";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|02848F";"Arc de stalhrim d'inertie";"Arme";"WEAP";"Dragonborn.esm";"02848F";"Dragonborn.esm";"DLC2EnchStalhrimBowParalyze04";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|02849E";"Arc de stalhrim de bannissement";"Arme";"WEAP";"Dragonborn.esm";"02849E";"Dragonborn.esm";"DLC2EnchStalhrimBowBanish04";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|028494";"Arc de stalhrim de blizzard";"Arme";"WEAP";"Dragonborn.esm";"028494";"Dragonborn.esm";"DLC2EnchStalhrimBowFrost05";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|028497";"Arc de stalhrim de chaos extrême";"Arme";"WEAP";"Dragonborn.esm";"028497";"Dragonborn.esm";"DLC2EnchStalhrimBowChaos05";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|028496";"Arc de stalhrim de chaos ultime";"Arme";"WEAP";"Dragonborn.esm";"028496";"Dragonborn.esm";"DLC2EnchStalhrimBowChaos06";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|028487";"Arc de stalhrim de damnation";"Arme";"WEAP";"Dragonborn.esm";"028487";"Dragonborn.esm";"DLC2EnchStalhrimBowSoulTrap06";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|028491";"Arc de stalhrim de débilitation";"Arme";"WEAP";"Dragonborn.esm";"028491";"Dragonborn.esm";"DLC2EnchStalhrimBowMagicka05";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|028492";"Arc de stalhrim de dégradation";"Arme";"WEAP";"Dragonborn.esm";"028492";"Dragonborn.esm";"DLC2EnchStalhrimBowMagicka04";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|028495";"Arc de stalhrim de frimas";"Arme";"WEAP";"Dragonborn.esm";"028495";"Dragonborn.esm";"DLC2EnchStalhrimBowFrost04";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|02848A";"Arc de stalhrim de fulguration";"Arme";"WEAP";"Dragonborn.esm";"02848A";"Dragonborn.esm";"DLC2EnchStalhrimBowShock06";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|028493";"Arc de stalhrim de glaciation";"Arme";"WEAP";"Dragonborn.esm";"028493";"Dragonborn.esm";"DLC2EnchStalhrimBowFrost06";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|028485";"Arc de stalhrim de léthargie";"Arme";"WEAP";"Dragonborn.esm";"028485";"Dragonborn.esm";"DLC2EnchStalhrimBowStamina05";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|028488";"Arc de stalhrim de malédiction";"Arme";"WEAP";"Dragonborn.esm";"028488";"Dragonborn.esm";"DLC2EnchStalhrimBowSoulTrap05";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|02848D";"Arc de stalhrim de pétrification";"Arme";"WEAP";"Dragonborn.esm";"02848D";"Dragonborn.esm";"DLC2EnchStalhrimBowParalyze06";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|028498";"Arc de stalhrim de profond chaos";"Arme";"WEAP";"Dragonborn.esm";"028498";"Dragonborn.esm";"DLC2EnchStalhrimBowChaos04";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|028490";"Arc de stalhrim de suppression";"Arme";"WEAP";"Dragonborn.esm";"028490";"Dragonborn.esm";"DLC2EnchStalhrimBowMagicka06";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|02848B";"Arc de stalhrim de tempête";"Arme";"WEAP";"Dragonborn.esm";"02848B";"Dragonborn.esm";"DLC2EnchStalhrimBowShock05";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|02849A";"Arc de stalhrim de terreur";"Arme";"WEAP";"Dragonborn.esm";"02849A";"Dragonborn.esm";"DLC2EnchStalhrimBowFear05";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|02848C";"Arc de stalhrim de tonnerre";"Arme";"WEAP";"Dragonborn.esm";"02848C";"Dragonborn.esm";"DLC2EnchStalhrimBowShock04";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|028486";"Arc de stalhrim de torpeur";"Arme";"WEAP";"Dragonborn.esm";"028486";"Dragonborn.esm";"DLC2EnchStalhrimBowStamina04";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|028481";"Arc de stalhrim sacré";"Arme";"WEAP";"Dragonborn.esm";"028481";"Dragonborn.esm";"DLC2EnchStalhrimBowTurn06";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|028482";"Arc de stalhrim saint";"Arme";"WEAP";"Dragonborn.esm";"028482";"Dragonborn.esm";"DLC2EnchStalhrimBowTurn05";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"dragonborn.esm|028483";"Arc de stalhrim sanctifié";"Arme";"WEAP";"Dragonborn.esm";"028483";"Dragonborn.esm";"DLC2EnchStalhrimBowTurn04";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"skyrim.esm|0139A5";"Arc de verre";"Arme";"WEAP";"Skyrim.esm";"0139A5";"Skyrim.esm";"GlassBow";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0BEEE1";"Arc de verre d'abattement";"Arme";"WEAP";"Skyrim.esm";"0BEEE1";"Skyrim.esm";"EnchGlassBowStamina03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0BEEDF";"Arc de verre d'anathème";"Arme";"WEAP";"Skyrim.esm";"0BEEDF";"Skyrim.esm";"EnchGlassBowSoulTrap04";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0BEECE";"Arc de verre d'angoisse";"Arme";"WEAP";"Skyrim.esm";"0BEECE";"Skyrim.esm";"EnchGlassBowFear04";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0BEEDB";"Arc de verre d'éclairs";"Arme";"WEAP";"Skyrim.esm";"0BEEDB";"Skyrim.esm";"EnchGlassBowShock03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0BEECC";"Arc de verre d'expulsion";"Arme";"WEAP";"Skyrim.esm";"0BEECC";"Skyrim.esm";"EnchGlassBowBanish05";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0BEEDA";"Arc de verre d'immobilisation";"Arme";"WEAP";"Skyrim.esm";"0BEEDA";"Skyrim.esm";"EnchGlassBowParalyze05";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0BEED9";"Arc de verre d'inertie";"Arme";"WEAP";"Skyrim.esm";"0BEED9";"Skyrim.esm";"EnchGlassBowParalyze04";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0BEECB";"Arc de verre de bannissement";"Arme";"WEAP";"Skyrim.esm";"0BEECB";"Skyrim.esm";"EnchGlassBowBanish04";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0BEED5";"Arc de verre de blizzard";"Arme";"WEAP";"Skyrim.esm";"0BEED5";"Skyrim.esm";"EnchGlassBowFrost05";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0BEED2";"Arc de verre de brasier";"Arme";"WEAP";"Skyrim.esm";"0BEED2";"Skyrim.esm";"EnchGlassBowFire05";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0BEEDE";"Arc de verre de capture";"Arme";"WEAP";"Skyrim.esm";"0BEEDE";"Skyrim.esm";"EnchGlassBowSoulTrap03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0BEECD";"Arc de verre de crainte";"Arme";"WEAP";"Skyrim.esm";"0BEECD";"Skyrim.esm";"EnchGlassBowFear03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0BEED8";"Arc de verre de débilitation";"Arme";"WEAP";"Skyrim.esm";"0BEED8";"Skyrim.esm";"EnchGlassBowMagicka05";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0BEED7";"Arc de verre de dégradation";"Arme";"WEAP";"Skyrim.esm";"0BEED7";"Skyrim.esm";"EnchGlassBowMagicka04";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0BEED1";"Arc de verre de flambée";"Arme";"WEAP";"Skyrim.esm";"0BEED1";"Skyrim.esm";"EnchGlassBowFire04";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0BEED0";"Arc de verre de flammes";"Arme";"WEAP";"Skyrim.esm";"0BEED0";"Skyrim.esm";"EnchGlassBowFire03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0BEED4";"Arc de verre de frimas";"Arme";"WEAP";"Skyrim.esm";"0BEED4";"Skyrim.esm";"EnchGlassBowFrost04";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0BEED3";"Arc de verre de givre";"Arme";"WEAP";"Skyrim.esm";"0BEED3";"Skyrim.esm";"EnchGlassBowFrost03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0BEEE3";"Arc de verre de léthargie";"Arme";"WEAP";"Skyrim.esm";"0BEEE3";"Skyrim.esm";"EnchGlassBowStamina05";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0BEEE0";"Arc de verre de malédiction";"Arme";"WEAP";"Skyrim.esm";"0BEEE0";"Skyrim.esm";"EnchGlassBowSoulTrap05";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0BEED6";"Arc de verre de réduction";"Arme";"WEAP";"Skyrim.esm";"0BEED6";"Skyrim.esm";"EnchGlassBowMagicka03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0BEEDD";"Arc de verre de tempête";"Arme";"WEAP";"Skyrim.esm";"0BEEDD";"Skyrim.esm";"EnchGlassBowShock05";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0BEECF";"Arc de verre de terreur";"Arme";"WEAP";"Skyrim.esm";"0BEECF";"Skyrim.esm";"EnchGlassBowFear05";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0BEEDC";"Arc de verre de tonnerre";"Arme";"WEAP";"Skyrim.esm";"0BEEDC";"Skyrim.esm";"EnchGlassBowShock04";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0BEEE2";"Arc de verre de torpeur";"Arme";"WEAP";"Skyrim.esm";"0BEEE2";"Skyrim.esm";"EnchGlassBowStamina04";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"dragonborn.esm|018ED5";"Arc de verre du Prince des cerfs";"Arme";"WEAP";"Dragonborn.esm";"018ED5";"Dragonborn.esm";"dlc2MerchBowOfTheStagPrince";"Table française";"Skyrim - Interface.bsa : strings\dragonborn_french.strings";"";"À vérifier"
"skyrim.esm|0BEEE6";"Arc de verre saint";"Arme";"WEAP";"Skyrim.esm";"0BEEE6";"Skyrim.esm";"EnchGlassBowTurn05";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0BEEE5";"Arc de verre sanctifié";"Arme";"WEAP";"Skyrim.esm";"0BEEE5";"Skyrim.esm";"EnchGlassBowTurn04";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0BEEE4";"Arc de verre vertueux";"Arme";"WEAP";"Skyrim.esm";"0BEEE4";"Skyrim.esm";"EnchGlassBowTurn03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0F82FC";"Arc de Vole-sort";"Arme";"WEAP";"Skyrim.esm";"0F82FC";"Skyrim.esm";"MG07DraugrMagicBow";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0AB705";"Arc du chasseur";"Arme";"WEAP";"Skyrim.esm";"0AB705";"Skyrim.esm";"dunClearspringTarnBowOfHunt";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|013995";"Arc dwemer";"Arme";"WEAP";"Skyrim.esm";"013995";"Skyrim.esm";"DwarvenBow";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0ACB92";"Arc dwemer béni";"Arme";"WEAP";"Skyrim.esm";"0ACB92";"Skyrim.esm";"EnchDwarvenBowTurn02";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
"skyrim.esm|0ACB8F";"Arc dwemer d'abattement";"Arme";"WEAP";"Skyrim.esm";"0ACB8F";"Skyrim.esm";"EnchDwarvenBowStamina03";"Table française";"Skyrim - Interface.bsa : strings\skyrim_french.strings";"";"À vérifier"
