"lieu";"cellule";"cellule_id";"reference";"objet";"base_id";"type";"plugin_placement";"plugin_objet";"concerne_keizaal";"desactive_initialement";"activation_conditionnelle";"script";"x";"y";"z"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|07CE87";"Table basse";"skyrim.esm|024CA6";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1805.391845703125";"633.922607421875";"7214.69140625"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|07CE85";"Table basse";"skyrim.esm|024CA6";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1622.648681640625";"1581.0888671875";"7214.69140625"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|07CE7B";"Tonneau";"skyrim.esm|000845";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2449.86865234375";"805.2855224609375";"7209.9970703125"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|07CE7A";"Tonneau";"skyrim.esm|000845";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2371.31591796875";"795.1358642578125";"7209.9970703125"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|07CE78";"Tonneau";"skyrim.esm|000845";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2411.111083984375";"799.2936401367188";"7296.80126953125"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47F7";"Gantelets de fer";"skyrim.esm|012E46";"ARMO";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1816.170166015625";"903.609130859375";"7320.0966796875"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47F6";"Bottes de fer";"skyrim.esm|012E4B";"ARMO";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1740.22119140625";"420.08203125";"7215.8154296875"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47F5";"Casque de fer";"skyrim.esm|012E4D";"ARMO";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1664.63037109375";"402.6963195800781";"7387.13623046875"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47F4";"Casque de fer";"skyrim.esm|012E4D";"ARMO";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2396.86767578125";"876.2328491210938";"7278.39794921875"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47F3";"Bottes de fer";"skyrim.esm|012E4B";"ARMO";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2413.34765625";"880.2190551757812";"7215.96630859375"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47F2";"Bread";"skyrim.esm|065C98";"ALCH";"Skyrim.esm";"Keizaal.esp";"true";"false";"false";"false";"2761.27490234375";"1319.6815185546875";"7384.35546875"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47F1";"Bread";"skyrim.esm|065C98";"ALCH";"Skyrim.esm";"Keizaal.esp";"true";"false";"false";"false";"2822.916259765625";"839.3291625976562";"7283.9443359375"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47F0";"Tranches d'eidar";"skyrim.esm|064B36";"ALCH";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2722.772216796875";"837.5418701171875";"7283.3642578125"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47EF";"Morceau de fromage de chèvre";"skyrim.esm|064B31";"ALCH";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2757.601318359375";"774.5906372070312";"7283.92431640625"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47EE";"Meule de fromage de chèvre";"skyrim.esm|064B33";"ALCH";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"3019.840087890625";"683.66796875";"7385.0048828125"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47ED";"Meule de fromage de chèvre";"skyrim.esm|064B33";"ALCH";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"3019.24365234375";"685.73828125";"7368.4970703125"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47EC";"Nord Mead";"skyrim.esm|034C5D";"ALCH";"Skyrim.esm";"Keizaal.esp";"true";"false";"false";"false";"3029.9990234375";"689.5029907226562";"7242.068359375"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47EB";"Nord Mead";"skyrim.esm|034C5D";"ALCH";"Skyrim.esm";"Keizaal.esp";"true";"false";"false";"false";"3021.112060546875";"661.7366333007812";"7236.29833984375"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47EA";"Nord Mead";"skyrim.esm|034C5D";"ALCH";"Skyrim.esm";"Keizaal.esp";"true";"false";"false";"false";"3051.8505859375";"675.8024291992188";"7321.89111328125"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47E9";"Nord Mead";"skyrim.esm|034C5D";"ALCH";"Skyrim.esm";"Keizaal.esp";"true";"false";"false";"false";"3062.925048828125";"688.7158813476562";"7321.89404296875"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47E8";"Nord Mead";"skyrim.esm|034C5D";"ALCH";"Skyrim.esm";"Keizaal.esp";"true";"false";"false";"false";"3054.44140625";"675.45556640625";"7276.89111328125"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47E7";"Nord Mead";"skyrim.esm|034C5D";"ALCH";"Skyrim.esm";"Keizaal.esp";"true";"false";"false";"false";"3061.82666015625";"683.6585693359375";"7276.88525390625"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47E6";"Nord Mead";"skyrim.esm|034C5D";"ALCH";"Skyrim.esm";"Keizaal.esp";"true";"false";"false";"false";"3286.70751953125";"733.7003784179688";"7276.88232421875"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47E5";"Tarte aux pommes";"skyrim.esm|064B43";"ALCH";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"3234.5341796875";"728.2557983398438";"7282.30810546875"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47E4";"Leek";"skyrim.esm|0669A5";"ALCH";"Skyrim.esm";"Keizaal.esp";"true";"false";"false";"false";"3260.849853515625";"685.1165771484375";"7294.49267578125"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47E3";"Leek";"skyrim.esm|0669A5";"ALCH";"Skyrim.esm";"Keizaal.esp";"true";"false";"false";"false";"3257.025634765625";"673.9716186523438";"7295.1689453125"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47E2";"Leek";"skyrim.esm|0669A5";"ALCH";"Skyrim.esm";"Keizaal.esp";"true";"false";"false";"false";"3248.004150390625";"673.9152221679688";"7295.29638671875"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47E1";"Leek";"skyrim.esm|0669A5";"ALCH";"Skyrim.esm";"Keizaal.esp";"true";"false";"false";"false";"3246.737060546875";"685.9991455078125";"7294.2294921875"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47E0";"Tasse";"skyrim.esm|0B9BDC";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2409.530029296875";"1262.461669921875";"7293.03515625"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47DF";"Wine";"skyrim.esm|03133C";"ALCH";"Skyrim.esm";"Keizaal.esp";"true";"false";"false";"false";"2404.966552734375";"1275.048828125";"7293.013671875"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47DE";"Wine";"skyrim.esm|03133C";"ALCH";"Skyrim.esm";"Keizaal.esp";"true";"false";"false";"false";"2218.665283203125";"1305.41845703125";"7215.0302734375"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47DD";"Wine";"skyrim.esm|03133C";"ALCH";"Skyrim.esm";"Keizaal.esp";"true";"false";"false";"false";"2436.115966796875";"1148.3350830078125";"7232.04638671875"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47DC";"Wine";"skyrim.esm|03133C";"ALCH";"Skyrim.esm";"Keizaal.esp";"true";"false";"false";"false";"2450.24462890625";"1147.7681884765625";"7327.02587890625"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47DB";"Wine";"skyrim.esm|03133C";"ALCH";"Skyrim.esm";"Keizaal.esp";"true";"false";"false";"false";"2427.96826171875";"1144.177001953125";"7327.01708984375"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47DA";"Wine";"skyrim.esm|03133C";"ALCH";"Skyrim.esm";"Keizaal.esp";"true";"false";"false";"false";"2035.0059814453125";"1143.402099609375";"7293.0146484375"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47D9";"Friandise au miel";"skyrim.esm|064B38";"ALCH";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1456.01611328125";"960.984130859375";"7287.51806640625"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47D8";"Poireaux grillés";"skyrim.esm|064B3E";"ALCH";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1460.388427734375";"1077.0286865234375";"7284.7294921875"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47D7";"Pommes de terre au four";"skyrim.esm|064B3A";"ALCH";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1421.25341796875";"1062.7257080078125";"7293.201171875"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47D6";"Pommes de terre au four";"skyrim.esm|064B3A";"ALCH";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1417.709716796875";"1054.754638671875";"7288.41455078125"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47D5";"Pommes de terre au four";"skyrim.esm|064B3A";"ALCH";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1408.3929443359375";"1067.599853515625";"7290.3115234375"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47D4";"Pommes de terre au four";"skyrim.esm|064B3A";"ALCH";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1412.7137451171875";"1059.726318359375";"7283.6142578125"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47D2";"Filet de saumon";"skyrim.esm|064B3B";"ALCH";"Skyrim.esm";"HearthFires.esm";"true";"false";"false";"false";"1449.9521484375";"1024.6888427734375";"7283.814453125"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47D1";"Filet de saumon";"skyrim.esm|064B3B";"ALCH";"Skyrim.esm";"HearthFires.esm";"true";"false";"false";"false";"1454.3526611328125";"1391.5550537109375";"7274.14599609375"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47D0";"Filet de saumon";"skyrim.esm|064B3B";"ALCH";"Skyrim.esm";"HearthFires.esm";"true";"false";"false";"false";"1447.8616943359375";"1393.0172119140625";"7272.79833984375"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47CF";"Vin Alto";"skyrim.esm|03133B";"ALCH";"Skyrim.esm";"Update.esm";"true";"false";"false";"false";"1413.020751953125";"1372.7882080078125";"7267.10205078125"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47CE";"Vin Alto";"skyrim.esm|03133B";"ALCH";"Skyrim.esm";"Update.esm";"true";"false";"false";"false";"1824.4820556640625";"1388.0631103515625";"7276.96337890625"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47CD";"Bread";"skyrim.esm|065C98";"ALCH";"Skyrim.esm";"Keizaal.esp";"true";"false";"false";"false";"1805.8585205078125";"621.675537109375";"7288.796875"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47CC";"Morceau de fromage de chèvre";"skyrim.esm|064B31";"ALCH";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1794.2275390625";"650.3595581054688";"7277.0361328125"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47CB";"Morceau de fromage de chèvre";"skyrim.esm|064B31";"ALCH";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1418.243408203125";"646.3936157226562";"7294.89208984375"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47CA";"Morceau de fromage de chèvre";"skyrim.esm|064B31";"ALCH";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1425.659423828125";"644.9815673828125";"7288.8544921875"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47C9";"Morceau de fromage de chèvre";"skyrim.esm|064B31";"ALCH";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1428.5518798828125";"644.4869384765625";"7285.853515625"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47C8";"Morceau de fromage de chèvre";"skyrim.esm|064B31";"ALCH";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1414.1466064453125";"646.7316284179688";"7285.22119140625"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47C7";"Ale";"skyrim.esm|034C5E";"ALCH";"Skyrim.esm";"Keizaal.esp";"true";"false";"false";"false";"1434.888427734375";"623.4878540039062";"7276.9052734375"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47C3";"Grand sac";"skyrim.esm|097F6E";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1467.0155029296875";"798.5872192382812";"7229.267578125"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47C2";"Grand sac";"skyrim.esm|097F6C";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1615.877197265625";"434.9574279785156";"7245.5625"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47C1";"Bol";"skyrim.esm|0B9BD8";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1421.2901611328125";"646.4784545898438";"7277.0068359375"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47C0";"Cruche";"skyrim.esm|044E70";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1535.6800537109375";"398.488525390625";"7359.9384765625"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47BF";"Cruche";"skyrim.esm|044E70";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1814.2630615234375";"650.1656494140625";"7277.064453125"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47BE";"Assiette";"skyrim.esm|0B9BD0";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1805.132568359375";"620.0347900390625";"7283.876953125"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47BD";"Assiette";"skyrim.esm|0B9BD0";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1806.603271484375";"619.6077270507812";"7277.98193359375"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47BC";"Assiette";"skyrim.esm|0B9BD0";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1451.1788330078125";"1391.4296875";"7267.98681640625"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47BB";"Pichet";"skyrim.esm|0B9BD6";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1402.8521728515625";"928.3643188476562";"7278.609375"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47BA";"Assiette";"skyrim.esm|0B9BD0";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1462.842041015625";"1081.5362548828125";"7278.9716796875"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47B9";"Assiette";"skyrim.esm|0B9BD0";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1452.8438720703125";"1025.591064453125";"7278.93310546875"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47B8";"Assiette";"skyrim.esm|0B9BD0";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1453.404541015625";"962.3787841796875";"7278.9375"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47B7";"Gobelet";"skyrim.esm|0B9BDA";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1433.1138916015625";"950.11865234375";"7278.01611328125"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47B6";"Gobelet";"skyrim.esm|0B9BDA";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1436.0350341796875";"1008.912841796875";"7278.0087890625"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47B5";"Gobelet";"skyrim.esm|0B9BDA";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1441.416748046875";"1072.2222900390625";"7278.01025390625"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47B4";"Bol";"skyrim.esm|0B9BD8";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1411.6903076171875";"1060.8887939453125";"7278.02587890625"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47B3";"Tasse";"skyrim.esm|0B9BDC";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1389.682861328125";"1056.4371337890625";"7374.7587890625"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47B2";"Tasse";"skyrim.esm|0B9BDC";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1394.1802978515625";"1022.7294311523438";"7374.76806640625"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47B1";"Tasse";"skyrim.esm|0B9BDC";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1395.6595458984375";"1006.54541015625";"7374.76416015625"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47B0";"Sac";"skyrim.esm|097F68";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1389.07861328125";"962.9274291992188";"7382.06396484375"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47AF";"Luth";"skyrim.esm|0DABAB";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1499.94921875";"1177.6131591796875";"7252.5263671875"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47AE";"Lanterne";"skyrim.esm|0318EC";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1397.4268798828125";"1073.744384765625";"7374.89501953125"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47A9";"Bourse";"skyrim.esm|0D8E7F";"FLOR";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1804.010009765625";"1364.097412109375";"7276.57421875"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47A5";"Bourse";"skyrim.esm|0D790C";"FLOR";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1634.12646484375";"1570.34130859375";"7276.173828125"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47A4";"Bourse";"skyrim.esm|0D790C";"FLOR";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1703.519287109375";"1619.359375";"7355.88037109375"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47A3";"Bottes";"skyrim.esm|03452F";"ARMO";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1415.401611328125";"1519.7005615234375";"7214.5947265625"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47A2";"Bottes";"skyrim.esm|03452F";"ARMO";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1761.6893310546875";"1356.7880859375";"7217.60546875"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D47A1";"Vêtements";"skyrim.esm|03452E";"ARMO";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1800.9459228515625";"1403.8306884765625";"7281.10791015625"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D479F";"Cruche";"skyrim.esm|044E70";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1685.42333984375";"1628.6282958984375";"7356.724609375"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D479E";"Gobelet";"skyrim.esm|0B9BDA";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1781.7576904296875";"1624.741943359375";"7356.7021484375"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D479D";"Gobelet";"skyrim.esm|0B9BDA";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1802.1175537109375";"1625.316650390625";"7356.68408203125"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D479C";"Gobelet";"skyrim.esm|0B9BDA";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1641.8585205078125";"1584.8568115234375";"7276.98583984375"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D479B";"Gobelet";"skyrim.esm|0B9BDA";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1427.6661376953125";"1385.4246826171875";"7267.0908203125"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D479A";"Gobelet";"skyrim.esm|0B9BDA";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1425.71923828125";"1416.5897216796875";"7267.078125"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D4788";"Panier";"skyrim.esm|012FE9";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2525.757080078125";"1127.2149658203125";"7250.8408203125"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D4787";"Panier";"skyrim.esm|012FE7";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2470.496826171875";"1151.4761962890625";"7232.10546875"
"Écuries de Blancherive";"Guard Barracks";"skyrim.esm|0580A2";"skyrim.esm|0D4786";"Bol";"skyrim.esm|0B9BD8";"MISC";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"2403.468017578125";"1150.03955078125";"7242.7490234375"
