"lieu";"cellule";"cellule_id";"reference";"objet";"base_id";"type";"plugin_placement";"plugin_objet";"concerne_keizaal";"desactive_initialement";"activation_conditionnelle";"script";"x";"y";"z";"contenu_direct"
"L'Arcanaeum";"The Arcanaeum";"skyrim.esm|013810";"skyrim.esm|109DA5";"Étagère";"skyrim.esm|109D86";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-183.68231201171875";"-1614.2655029296875";"0";"LItemBook0All × 7 [skyrim.esm|03FFFB] ; LItemBook1All × 5 [skyrim.esm|03FFFC] ; LItemBook2All × 3 [skyrim.esm|03FFFD] ; LItemBook3All × 2 [skyrim.esm|03FFFE]"
"L'Arcanaeum";"The Arcanaeum";"skyrim.esm|013810";"skyrim.esm|109DA4";"Étagère";"skyrim.esm|109D86";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-744.3797607421875";"-336.0798034667969";"0.00006103515625";"LItemBook0All × 7 [skyrim.esm|03FFFB] ; LItemBook1All × 5 [skyrim.esm|03FFFC] ; LItemBook2All × 3 [skyrim.esm|03FFFD] ; LItemBook3All × 2 [skyrim.esm|03FFFE]"
"L'Arcanaeum";"The Arcanaeum";"skyrim.esm|013810";"skyrim.esm|109DA3";"Étagère";"skyrim.esm|109D86";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-704.4713745117188";"-405.79937744140625";"0.00006103515625";"LItemBook0All × 7 [skyrim.esm|03FFFB] ; LItemBook1All × 5 [skyrim.esm|03FFFC] ; LItemBook2All × 3 [skyrim.esm|03FFFD] ; LItemBook3All × 2 [skyrim.esm|03FFFE]"
"L'Arcanaeum";"The Arcanaeum";"skyrim.esm|013810";"skyrim.esm|109DA2";"Étagère";"skyrim.esm|109D86";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-664.0637817382812";"-475.5659484863281";"0.00006103515625";"LItemBook0All × 7 [skyrim.esm|03FFFB] ; LItemBook1All × 5 [skyrim.esm|03FFFC] ; LItemBook2All × 3 [skyrim.esm|03FFFD] ; LItemBook3All × 2 [skyrim.esm|03FFFE]"
"L'Arcanaeum";"The Arcanaeum";"skyrim.esm|013810";"skyrim.esm|109DA1";"Étagère";"skyrim.esm|109D86";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-664.3863525390625";"474.335693359375";"0.00006103515625";"LItemBook0All × 7 [skyrim.esm|03FFFB] ; LItemBook1All × 5 [skyrim.esm|03FFFC] ; LItemBook2All × 3 [skyrim.esm|03FFFD] ; LItemBook3All × 2 [skyrim.esm|03FFFE]"
"L'Arcanaeum";"The Arcanaeum";"skyrim.esm|013810";"skyrim.esm|109DA0";"Étagère";"skyrim.esm|109D86";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-704.81103515625";"404.91424560546875";"0.00006103515625";"LItemBook0All × 7 [skyrim.esm|03FFFB] ; LItemBook1All × 5 [skyrim.esm|03FFFC] ; LItemBook2All × 3 [skyrim.esm|03FFFD] ; LItemBook3All × 2 [skyrim.esm|03FFFE]"
"L'Arcanaeum";"The Arcanaeum";"skyrim.esm|013810";"skyrim.esm|109D9F";"Étagère";"skyrim.esm|109D86";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-745.02685546875";"335.03692626953125";"0.00006103515625";"LItemBook0All × 7 [skyrim.esm|03FFFB] ; LItemBook1All × 5 [skyrim.esm|03FFFC] ; LItemBook2All × 3 [skyrim.esm|03FFFD] ; LItemBook3All × 2 [skyrim.esm|03FFFE]"
"L'Arcanaeum";"The Arcanaeum";"skyrim.esm|013810";"skyrim.esm|109D9E";"Étagère";"skyrim.esm|109D86";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"744.29052734375";"-336.2204895019531";"0.00006103515625";"LItemBook0All × 7 [skyrim.esm|03FFFB] ; LItemBook1All × 5 [skyrim.esm|03FFFC] ; LItemBook2All × 3 [skyrim.esm|03FFFD] ; LItemBook3All × 2 [skyrim.esm|03FFFE]"
"L'Arcanaeum";"The Arcanaeum";"skyrim.esm|013810";"skyrim.esm|109D9D";"Étagère";"skyrim.esm|109D86";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"704.290283203125";"-405.5022888183594";"0.00006103515625";"LItemBook0All × 7 [skyrim.esm|03FFFB] ; LItemBook1All × 5 [skyrim.esm|03FFFC] ; LItemBook2All × 3 [skyrim.esm|03FFFD] ; LItemBook3All × 2 [skyrim.esm|03FFFE]"
"L'Arcanaeum";"The Arcanaeum";"skyrim.esm|013810";"skyrim.esm|109D9C";"Étagère";"skyrim.esm|109D86";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"664.2899169921875";"-474.7841491699219";"0.00006103515625";"LItemBook0All × 7 [skyrim.esm|03FFFB] ; LItemBook1All × 5 [skyrim.esm|03FFFC] ; LItemBook2All × 3 [skyrim.esm|03FFFD] ; LItemBook3All × 2 [skyrim.esm|03FFFE]"
"L'Arcanaeum";"The Arcanaeum";"skyrim.esm|013810";"skyrim.esm|109D9B";"Étagère";"skyrim.esm|109D86";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"745.906494140625";"336.8960266113281";"0.00006103515625";"LItemBook0All × 7 [skyrim.esm|03FFFB] ; LItemBook1All × 5 [skyrim.esm|03FFFC] ; LItemBook2All × 3 [skyrim.esm|03FFFD] ; LItemBook3All × 2 [skyrim.esm|03FFFE]"
"L'Arcanaeum";"The Arcanaeum";"skyrim.esm|013810";"skyrim.esm|109D9A";"Étagère";"skyrim.esm|109D86";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"665.9069213867188";"475.460205078125";"0.00006103515625";"LItemBook0All × 7 [skyrim.esm|03FFFB] ; LItemBook1All × 5 [skyrim.esm|03FFFC] ; LItemBook2All × 3 [skyrim.esm|03FFFD] ; LItemBook3All × 2 [skyrim.esm|03FFFE]"
"L'Arcanaeum";"The Arcanaeum";"skyrim.esm|013810";"skyrim.esm|109D99";"Étagère";"skyrim.esm|109D86";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"705.9066162109375";"406.1781311035156";"0.00006103515625";"LItemBook0All × 7 [skyrim.esm|03FFFB] ; LItemBook1All × 5 [skyrim.esm|03FFFC] ; LItemBook2All × 3 [skyrim.esm|03FFFD] ; LItemBook3All × 2 [skyrim.esm|03FFFE]"
"L'Arcanaeum";"The Arcanaeum";"skyrim.esm|013810";"skyrim.esm|109D98";"Étagère";"skyrim.esm|109D86";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"337.1318359375";"-744.4087524414062";"0.00006103515625";"LItemBook0All × 7 [skyrim.esm|03FFFB] ; LItemBook1All × 5 [skyrim.esm|03FFFC] ; LItemBook2All × 3 [skyrim.esm|03FFFD] ; LItemBook3All × 2 [skyrim.esm|03FFFE]"
"L'Arcanaeum";"The Arcanaeum";"skyrim.esm|013810";"skyrim.esm|109D97";"Étagère";"skyrim.esm|109D86";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"475.69610595703125";"-664.4092407226562";"0.00006103515625";"LItemBook0All × 7 [skyrim.esm|03FFFB] ; LItemBook1All × 5 [skyrim.esm|03FFFC] ; LItemBook2All × 3 [skyrim.esm|03FFFD] ; LItemBook3All × 2 [skyrim.esm|03FFFE]"
"L'Arcanaeum";"The Arcanaeum";"skyrim.esm|013810";"skyrim.esm|109D96";"Étagère";"skyrim.esm|109D86";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"406.41400146484375";"-704.4089965820312";"0.00006103515625";"LItemBook0All × 7 [skyrim.esm|03FFFB] ; LItemBook1All × 5 [skyrim.esm|03FFFC] ; LItemBook2All × 3 [skyrim.esm|03FFFD] ; LItemBook3All × 2 [skyrim.esm|03FFFE]"
"L'Arcanaeum";"The Arcanaeum";"skyrim.esm|013810";"skyrim.esm|109D95";"Étagère";"skyrim.esm|109D86";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"814.3773803710938";"-78.79051208496094";"0.00006103515625";"LItemBook0All × 7 [skyrim.esm|03FFFB] ; LItemBook1All × 5 [skyrim.esm|03FFFC] ; LItemBook2All × 3 [skyrim.esm|03FFFD] ; LItemBook3All × 2 [skyrim.esm|03FFFE]"
"L'Arcanaeum";"The Arcanaeum";"skyrim.esm|013810";"skyrim.esm|109D94";"Étagère";"skyrim.esm|109D86";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"814.3775024414062";"1.2094802856445312";"0.00006103515625";"LItemBook0All × 7 [skyrim.esm|03FFFB] ; LItemBook1All × 5 [skyrim.esm|03FFFC] ; LItemBook2All × 3 [skyrim.esm|03FFFD] ; LItemBook3All × 2 [skyrim.esm|03FFFE]"
"L'Arcanaeum";"The Arcanaeum";"skyrim.esm|013810";"skyrim.esm|109D93";"Étagère";"skyrim.esm|109D86";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"814.3777465820312";"81.20939636230469";"0.00006103515625";"LItemBook0All × 7 [skyrim.esm|03FFFB] ; LItemBook1All × 5 [skyrim.esm|03FFFC] ; LItemBook2All × 3 [skyrim.esm|03FFFD] ; LItemBook3All × 2 [skyrim.esm|03FFFE]"
"L'Arcanaeum";"The Arcanaeum";"skyrim.esm|013810";"skyrim.esm|109D92";"Étagère";"skyrim.esm|109D86";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"475.0812072753906";"665.9073486328125";"0.00006103515625";"LItemBook0All × 7 [skyrim.esm|03FFFB] ; LItemBook1All × 5 [skyrim.esm|03FFFC] ; LItemBook2All × 3 [skyrim.esm|03FFFD] ; LItemBook3All × 2 [skyrim.esm|03FFFE]"
"L'Arcanaeum";"The Arcanaeum";"skyrim.esm|013810";"skyrim.esm|109D91";"Étagère";"skyrim.esm|109D86";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"336.51739501953125";"745.9077758789062";"0.00006103515625";"LItemBook0All × 7 [skyrim.esm|03FFFB] ; LItemBook1All × 5 [skyrim.esm|03FFFC] ; LItemBook2All × 3 [skyrim.esm|03FFFD] ; LItemBook3All × 2 [skyrim.esm|03FFFE]"
"L'Arcanaeum";"The Arcanaeum";"skyrim.esm|013810";"skyrim.esm|109D90";"Étagère";"skyrim.esm|109D86";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"405.79931640625";"705.9075317382812";"0.00006103515625";"LItemBook0All × 7 [skyrim.esm|03FFFB] ; LItemBook1All × 5 [skyrim.esm|03FFFC] ; LItemBook2All × 3 [skyrim.esm|03FFFD] ; LItemBook3All × 2 [skyrim.esm|03FFFE]"
"L'Arcanaeum";"The Arcanaeum";"skyrim.esm|013810";"skyrim.esm|109D8F";"Étagère";"skyrim.esm|109D86";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-477.0761413574219";"-664.9276123046875";"0.00006103515625";"LItemBook0All × 7 [skyrim.esm|03FFFB] ; LItemBook1All × 5 [skyrim.esm|03FFFC] ; LItemBook2All × 3 [skyrim.esm|03FFFD] ; LItemBook3All × 2 [skyrim.esm|03FFFE]"
"L'Arcanaeum";"The Arcanaeum";"skyrim.esm|013810";"skyrim.esm|109D8E";"Étagère";"skyrim.esm|109D86";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-338.5120849609375";"-744.9276123046875";"0.00006103515625";"LItemBook0All × 7 [skyrim.esm|03FFFB] ; LItemBook1All × 5 [skyrim.esm|03FFFC] ; LItemBook2All × 3 [skyrim.esm|03FFFD] ; LItemBook3All × 2 [skyrim.esm|03FFFE]"
"L'Arcanaeum";"The Arcanaeum";"skyrim.esm|013810";"skyrim.esm|109D8D";"Étagère";"skyrim.esm|109D86";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-407.79412841796875";"-704.9276123046875";"0.00006103515625";"LItemBook0All × 7 [skyrim.esm|03FFFB] ; LItemBook1All × 5 [skyrim.esm|03FFFC] ; LItemBook2All × 3 [skyrim.esm|03FFFD] ; LItemBook3All × 2 [skyrim.esm|03FFFE]"
"L'Arcanaeum";"The Arcanaeum";"skyrim.esm|013810";"skyrim.esm|109D8C";"Étagère";"skyrim.esm|109D86";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-336.9994812011719";"743.771240234375";"0.00006103515625";"LItemBook0All × 7 [skyrim.esm|03FFFB] ; LItemBook1All × 5 [skyrim.esm|03FFFC] ; LItemBook2All × 3 [skyrim.esm|03FFFD] ; LItemBook3All × 2 [skyrim.esm|03FFFE]"
"L'Arcanaeum";"The Arcanaeum";"skyrim.esm|013810";"skyrim.esm|109D8B";"Étagère";"skyrim.esm|109D86";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-406.2815246582031";"703.771240234375";"0.00006103515625";"LItemBook0All × 7 [skyrim.esm|03FFFB] ; LItemBook1All × 5 [skyrim.esm|03FFFC] ; LItemBook2All × 3 [skyrim.esm|03FFFD] ; LItemBook3All × 2 [skyrim.esm|03FFFE]"
"L'Arcanaeum";"The Arcanaeum";"skyrim.esm|013810";"skyrim.esm|109D8A";"Étagère";"skyrim.esm|109D86";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-475.56353759765625";"663.771240234375";"0.00006103515625";"LItemBook0All × 7 [skyrim.esm|03FFFB] ; LItemBook1All × 5 [skyrim.esm|03FFFC] ; LItemBook2All × 3 [skyrim.esm|03FFFD] ; LItemBook3All × 2 [skyrim.esm|03FFFE]"
"L'Arcanaeum";"The Arcanaeum";"skyrim.esm|013810";"skyrim.esm|109D89";"Étagère";"skyrim.esm|109D86";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-812.0086669921875";"80.27044677734375";"0.00006103515625";"LItemBook0All × 7 [skyrim.esm|03FFFB] ; LItemBook1All × 5 [skyrim.esm|03FFFC] ; LItemBook2All × 3 [skyrim.esm|03FFFD] ; LItemBook3All × 2 [skyrim.esm|03FFFE]"
"L'Arcanaeum";"The Arcanaeum";"skyrim.esm|013810";"skyrim.esm|109D88";"Étagère";"skyrim.esm|109D86";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-812.3067626953125";"-0.06270408630371094";"0.00006103515625";"LItemBook0All × 7 [skyrim.esm|03FFFB] ; LItemBook1All × 5 [skyrim.esm|03FFFC] ; LItemBook2All × 3 [skyrim.esm|03FFFD] ; LItemBook3All × 2 [skyrim.esm|03FFFE]"
"L'Arcanaeum";"The Arcanaeum";"skyrim.esm|013810";"skyrim.esm|109D87";"Étagère";"skyrim.esm|109D86";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-812.196044921875";"-80.68616485595703";"0.00006103515625";"LItemBook0All × 7 [skyrim.esm|03FFFB] ; LItemBook1All × 5 [skyrim.esm|03FFFC] ; LItemBook2All × 3 [skyrim.esm|03FFFD] ; LItemBook3All × 2 [skyrim.esm|03FFFE]"
"Mine de Mor Khazgur";"Mine de Mor Khazgur";"skyrim.esm|01523C";"skyrim.esm|0C8907";"Coffre";"skyrim.esm|0774C8";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-12.695514678955078";"390.42803955078125";"-56.686153411865234";"TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootBanditLockpick25 × 1 [skyrim.esm|08FFF4] ; LootImperialLuck × 2 [skyrim.esm|0AA02C] ; LootBanditScrolls10 × 1 [skyrim.esm|0A44CD] ; LootBanditGems10 × 1 [skyrim.esm|087780] ; LootBanditJewelry10 × 1 [skyrim.esm|08777E] ; LootBanditIngots10 × 1 [skyrim.esm|08777D] ; LootPerkGoldenTouch × 1 [skyrim.esm|10FD8B] ; LootBanditArmor25 × 1 [skyrim.esm|06883A] ; LootBanditWeapon15 × 1 [skyrim.esm|068838] ; LootBanditSoulGems10 × 1 [skyrim.esm|068835] ; LootGoldChange × 10 [skyrim.esm|037C2B] ; LootBanditChestPotions15 × 1 [skyrim.esm|03A5A6] ; LootPotionRestoreHMS25 × 2 [skyrim.esm|0C2966]"
"Mine de Mor Khazgur";"Mine de Mor Khazgur";"skyrim.esm|01523C";"skyrim.esm|0ED350";"Sac";"skyrim.esm|097F66";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-105.08078002929688";"922.5050659179688";"157.6945037841797";"LItemBarrelFoodSameSmall × 1 [skyrim.esm|10D95B]"
"Mine de Mor Khazgur";"Mine de Mor Khazgur";"skyrim.esm|01523C";"skyrim.esm|0ED34F";"Grand sac";"skyrim.esm|097F6C";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-186.51316833496094";"901.6400756835938";"174.9870147705078";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Mine de Mor Khazgur";"Mine de Mor Khazgur";"skyrim.esm|01523C";"skyrim.esm|0ED345";"Havresac";"skyrim.esm|0B7879";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-245.30494689941406";"943.8380737304688";"140.48728942871094";"LItemBarrelFoodSame75 × 1 [skyrim.esm|092B0F] ; LootPerkGoldenTouchChange × 1 [skyrim.esm|0424EB] ; LootGoldChange25 × 1 [skyrim.esm|04F78D] ; LItemPotionRestoreHealth × 1 [skyrim.esm|03A16A] ; LItemJewelryAll × 1 [skyrim.esm|0876A5] ; LItemBook0All × 1 [skyrim.esm|03FFFB] ; LItemClothesFarmBoots × 1 [skyrim.esm|073FC5] ; LItemClothesFarmTunic × 1 [skyrim.esm|073FC4]"
"Mine de Mor Khazgur";"Mine de Mor Khazgur";"skyrim.esm|01523C";"skyrim.esm|0ED341";"Sac";"skyrim.esm|097F64";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-170.0629425048828";"951.17431640625";"197.720703125";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Grotte de Cristalis";"Grotte de Cristalis";"skyrim.esm|0152A0";"skyrim.esm|0C740A";"Sacoche d'apothicaire";"skyrim.esm|0AF6AE";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"910.5323486328125";"1149.632080078125";"-58.0123405456543";"LootPotionRestoreHMS25 × 1 [skyrim.esm|0C2966] ; LItemIngredientsUncommon × 1 [skyrim.esm|087133] ; LItemIngredientsCommon × 1 [skyrim.esm|087131]"
"Grotte de Cristalis";"Grotte de Cristalis";"skyrim.esm|0152A0";"skyrim.esm|0C7408";"Coffre";"skyrim.esm|03AC21";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1165.9307861328125";"1295.7900390625";"-120.41317749023438";"TGLootProwlersProfit × 1 [skyrim.esm|0FFF52] ; LootBanditLockpick25 × 1 [skyrim.esm|08FFF4] ; LootImperialLuck × 2 [skyrim.esm|0AA02C] ; LootBanditScrolls10 × 1 [skyrim.esm|0A44CD] ; LootBanditGems10 × 1 [skyrim.esm|087780] ; LootBanditJewelry10 × 1 [skyrim.esm|08777E] ; LootBanditIngots10 × 1 [skyrim.esm|08777D] ; LootPerkGoldenTouch × 1 [skyrim.esm|10FD8B] ; LootBanditArmor25 × 1 [skyrim.esm|06883A] ; LootBanditWeapon15 × 1 [skyrim.esm|068838] ; LootBanditSoulGems10 × 1 [skyrim.esm|068835] ; LootGoldChange × 10 [skyrim.esm|037C2B] ; LootBanditChestPotions15 × 1 [skyrim.esm|03A5A6] ; LootPotionRestoreHMS25 × 2 [skyrim.esm|0C2966] ; LItemSpecialLoot10 × 1 [skyrim.esm|10B2C0] ; LItemTorch05 × 1 [skyrim.esm|000E60]"
"Bric-à-brac";"Bric-à-brac";"skyrim.esm|016A10";"skyrim.esm|0A6C0A";"Coffre";"skyrim.esm|0A6C06";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-135.06512451171875";"-895.5172729492188";"-90.8878173828125";"Potion médicinale × 1 [skyrim.esm|0AE723] ; LItemMiscVendorArrows75 × 20 [skyrim.esm|09AF09] ; LItemVendorSpellTomes00All50 × 5 [skyrim.esm|0FF7E0] ; LItemMiscVendorWeapon75 × 7 [skyrim.esm|09AF08] ; LItemMiscVendorPotion50 × 15 [skyrim.esm|09AF13] ; LItemMiscVendorMineralsRaw50 × 5 [skyrim.esm|09AF0E] ; LItemMiscVendorSoulGem75 × 15 [skyrim.esm|09AF11] ; LItemMiscVendorLockpicks75 × 1 [skyrim.esm|09AF0F] ; LItemMiscVendorMineralsProcessed25 × 5 [skyrim.esm|09AF0D] ; PerkInvestorSolitudePawnList × 1 [skyrim.esm|0AC96F] ; LItemMiscVendorMiscItems75 × 5 [skyrim.esm|09AF0A] ; LItemMiscVendorJewelry25 × 2 [skyrim.esm|0A3F66] ; LItemMiscVendorGems25 × 2 [skyrim.esm|09AF0C] ; LItemMiscVendorArmor75 × 15 [skyrim.esm|09AF07] ; VendorGoldMisc × 1 [skyrim.esm|072AE7] ; LItemMiscVendorAnimalPart75 × 5 [skyrim.esm|09AF0B] ; LItemEnchJewelryAll75 × 4 [skyrim.esm|101074] ; PerkMasterTraderGold × 1 [skyrim.esm|10C1CC] ; LItemTorch50 × 10 [skyrim.esm|10FAF9]"
"Bric-à-brac";"Bric-à-brac";"skyrim.esm|016A10";"skyrim.esm|06254B";"Tonneau";"skyrim.esm|000845";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-686.39599609375";"-380.1766052246094";"0";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Bric-à-brac";"Bric-à-brac";"skyrim.esm|016A10";"skyrim.esm|06254A";"Tonneau";"skyrim.esm|000845";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-684.16015625";"-441.9965515136719";"0";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Bric-à-brac";"Bric-à-brac";"skyrim.esm|016A10";"skyrim.esm|06253F";"Armoire";"skyrim.esm|06B303";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1503.287841796875";"-906.4838256835938";"288";"LItemFurnitureNobleClothing × 4 [skyrim.esm|10E8A5] ; LootGoldChange50 × 2 [skyrim.esm|10E8A8] ; LootFurnitureGemsJewelry50 × 1 [skyrim.esm|10E8A9] ; LItemFurnitureMiscItems75 × 1 [skyrim.esm|10E8AA]"
"Bric-à-brac";"Bric-à-brac";"skyrim.esm|016A10";"skyrim.esm|0624FA";"Armoire";"skyrim.esm|06B303";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1256.2271728515625";"-1553.364013671875";"288";"LItemFurnitureNobleClothing × 4 [skyrim.esm|10E8A5] ; LootGoldChange50 × 2 [skyrim.esm|10E8A8] ; LootFurnitureGemsJewelry50 × 1 [skyrim.esm|10E8A9] ; LItemFurnitureMiscItems75 × 1 [skyrim.esm|10E8AA]"
"Bric-à-brac";"Bric-à-brac";"skyrim.esm|016A10";"skyrim.esm|0D5DE5";"Grand sac";"skyrim.esm|097F6E";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"869.3695068359375";"-866.3272094726562";"308.2031555175781";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Bric-à-brac";"Bric-à-brac";"skyrim.esm|016A10";"skyrim.esm|0D5E0F";"Armoire";"skyrim.esm|0C2A05";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1330.919921875";"-1262.985595703125";"288";"LootGoldChange50 × 2 [skyrim.esm|10E8A8] ; LItemFurnitureNobleClothing × 4 [skyrim.esm|10E8A5]"
"Bric-à-brac";"Bric-à-brac";"skyrim.esm|016A10";"skyrim.esm|0D5E10";"Armoire";"skyrim.esm|0C2A05";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1141.8839111328125";"-1670.605712890625";"287.9998779296875";"LootGoldChange50 × 2 [skyrim.esm|10E8A8] ; LItemFurnitureNobleClothing × 4 [skyrim.esm|10E8A5]"
"Bric-à-brac";"Bric-à-brac";"skyrim.esm|016A10";"skyrim.esm|0D6ACD";"Armoire";"skyrim.esm|0C2A05";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"1154.460693359375";"-866.1094970703125";"290.49871826171875";"LootGoldChange50 × 2 [skyrim.esm|10E8A8] ; LItemFurnitureNobleClothing × 4 [skyrim.esm|10E8A5]"
"Bric-à-brac";"Bric-à-brac";"skyrim.esm|016A10";"skyrim.esm|0D6AC2";"Grand sac";"skyrim.esm|097F54";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-611.6118774414062";"-492.4157409667969";"29";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Bric-à-brac";"Bric-à-brac";"skyrim.esm|016A10";"skyrim.esm|0D6AC1";"Grand sac";"skyrim.esm|097F54";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-658.488037109375";"-482.5168151855469";"29";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Bric-à-brac";"Bric-à-brac";"skyrim.esm|016A10";"skyrim.esm|0D6AC0";"Sac";"skyrim.esm|097F68";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-544.5940551757812";"-507.37164306640625";"35.1259765625";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Bric-à-brac";"Bric-à-brac";"skyrim.esm|016A10";"skyrim.esm|0D6ABF";"Sac";"skyrim.esm|097F68";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-523.8833618164062";"-504.62884521484375";"22.545654296875";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Bric-à-brac";"Bric-à-brac";"skyrim.esm|016A10";"skyrim.esm|0D6ABE";"Sac";"skyrim.esm|097F68";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-559.9523315429688";"-509.6446228027344";"22.856689453125";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Bric-à-brac";"Bric-à-brac";"skyrim.esm|016A10";"skyrim.esm|0D6ABD";"Sac";"skyrim.esm|097F68";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-528.960693359375";"-497.813720703125";"8";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Bric-à-brac";"Bric-à-brac";"skyrim.esm|016A10";"skyrim.esm|0D6ABC";"Sac";"skyrim.esm|097F68";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"-562.0042724609375";"-507.10089111328125";"7.999755859375";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Bric-à-brac";"Bric-à-brac";"skyrim.esm|016A10";"skyrim.esm|0D6AA2";"Tonneau";"skyrim.esm|000845";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"688.4714965820312";"-1295.7119140625";"-288";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
"Bric-à-brac";"Bric-à-brac";"skyrim.esm|016A10";"skyrim.esm|0D6AA1";"Tonneau";"skyrim.esm|000845";"CONT";"Skyrim.esm";"Skyrim.esm";"true";"false";"false";"false";"686.0967407226562";"-1241.54443359375";"-288";"LItemBarrelFoodSame70 × 1 [skyrim.esm|10FCFB]"
